Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,829.380000,E
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,2187.860000,E
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,33894.990000,E
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,92320.170000,E
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,100.700000,E
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,95.120000,E
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,127.870000,E
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,110.100000,E
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,87.110000,E
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,102.790000,E
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,103.140000,E
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,101.740000,E
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,520.000000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,995.000000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,1450.000000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,1450.000000,A
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,2250.000000,A
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,2550.000000,A
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,2100.000000,A
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,5000.000000,A
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,5500.000000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,8500.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,25500.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,70000.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,776205.000000,A
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,1749218.000000,A
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,6920780.000000,A
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,217900000.000000,A
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,168645.400000,A
ZWE,2013-01-01,2013-01-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7001,January,LCU,161407.000000,A
ZWE,2013-02-01,2013-02-28,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7002,February,LCU,161407.000000,A
ZWE,2013-03-01,2013-03-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7003,March,LCU,161407.000000,A
ZWE,2013-04-01,2013-04-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7004,April,LCU,168645.000000,A
ZWE,2013-05-01,2013-05-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7005,May,LCU,168645.000000,A
ZWE,2013-06-01,2013-06-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7006,June,LCU,168645.000000,A
ZWE,2013-07-01,2013-07-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7007,July,LCU,168645.000000,A
ZWE,2013-08-01,2013-08-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7008,August,LCU,168645.000000,A
ZWE,2013-09-01,2013-09-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7009,September,LCU,168645.000000,A
ZWE,2013-10-01,2013-10-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7010,October,LCU,168645.000000,A
ZWE,2013-11-01,2013-11-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7011,November,LCU,168645.000000,A
ZWE,2013-12-01,2013-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2013,2013,7012,December,LCU,168645.000000,A
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,466.000000,A
ZWE,2014-01-01,2014-01-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7001,January,LCU,446.000000,A
ZWE,2014-02-01,2014-02-28,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7002,February,LCU,446.000000,A
ZWE,2014-03-01,2014-03-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7003,March,LCU,446.000000,A
ZWE,2014-04-01,2014-04-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7004,April,LCU,466.000000,A
ZWE,2014-05-01,2014-05-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7005,May,LCU,466.000000,A
ZWE,2014-06-01,2014-06-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7006,June,LCU,466.000000,A
ZWE,2014-07-01,2014-07-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7007,July,LCU,466.000000,A
ZWE,2014-08-01,2014-08-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7008,August,LCU,466.000000,A
ZWE,2014-09-01,2014-09-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7009,September,LCU,466.000000,A
ZWE,2014-10-01,2014-10-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7010,October,LCU,466.000000,A
ZWE,2014-11-01,2014-11-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7011,November,LCU,466.000000,A
ZWE,2014-12-01,2014-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2014,2014,7012,December,LCU,466.000000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,500.000000,A
ZWE,2015-01-01,2015-01-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2015,2015,7001,January,LCU,466.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,500.000000,A
ZWE,2016-01-01,2016-01-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,466.000000,A
ZWE,2016-02-01,2016-02-29,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,466.000000,A
ZWE,2016-03-01,2016-03-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,466.000000,A
ZWE,2016-04-01,2016-04-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,500.000000,A
ZWE,2016-05-01,2016-05-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,500.000000,A
ZWE,2016-06-01,2016-06-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,500.000000,A
ZWE,2016-07-01,2016-07-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,500.000000,A
ZWE,2016-08-01,2016-08-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,500.000000,A
ZWE,2016-09-01,2016-09-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,500.000000,A
ZWE,2016-10-01,2016-10-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,500.000000,A
ZWE,2016-11-01,2016-11-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,500.000000,A
ZWE,2016-12-01,2016-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,500.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,500.000000,A
ZWE,2017-01-01,2017-01-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,500.000000,A
ZWE,2017-02-01,2017-02-28,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,500.000000,A
ZWE,2017-03-01,2017-03-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,500.000000,A
ZWE,2017-04-01,2017-04-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,500.000000,A
ZWE,2017-05-01,2017-05-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,500.000000,A
ZWE,2017-06-01,2017-06-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,500.000000,A
ZWE,2017-07-01,2017-07-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,500.000000,A
ZWE,2017-08-01,2017-08-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,500.000000,A
ZWE,2017-09-01,2017-09-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,500.000000,A
ZWE,2017-10-01,2017-10-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,500.000000,A
ZWE,2017-11-01,2017-11-30,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,500.000000,A
ZWE,2017-12-01,2017-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,500.000000,A
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,621.500000,A
ZWE,2018-01-01,2018-01-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,500.000000,A
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,37278.000000,A
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,67167.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,1.400000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,2.700000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,4.000000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,4.000000,A
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,6.200000,A
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,7.000000,A
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,5.800000,A
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,13.800000,A
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,15.200000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,23.500000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,70.500000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,193.400000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,2144.800000,A
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,4833.400000,A
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,19123.500000,A
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,602100.000000,A
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,466.000000,A
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,466.000000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,500.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,500.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,500.000000,A
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,621.500000,A
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,466.000000,A
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,466.000000,A
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,446.000000,A
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,466.000000,A
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,466.000000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,500.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,500.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,500.000000,A
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,621.500000,A
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,421.000000,A
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,67167.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,0.290000,E
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,0.560000,E
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,0.820000,E
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.820000,E
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,1.270000,E
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,1.440000,E
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,1.190000,E
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,2.830000,E
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,3.110000,E
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,4.810000,E
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,14.420000,E
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,39.580000,E
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,438.910000,E
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,989.110000,E
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,3913.400000,E
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,123212.830000,E
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,408938.110000,E
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,95.360000,E
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,95.360000,E
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,91.270000,E
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,95.360000,E
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,95.360000,E
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,102.320000,E
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,102.320000,E
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,102.320000,E
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,127.180000,E
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,0.350000,E
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,0.360000,E
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,0.380000,E
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.940000,E
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,1.090000,E
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,1.260000,E
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,1.670000,E
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,2.240000,E
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,3.770000,E
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,8.330000,E
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,16.610000,E
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,20.680000,E
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,234.900000,E
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,733.560000,E
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,2760.010000,E
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,57049.630000,E
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,2051,'F2051,Agriculture,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,173292.740000,E
